,company_permalink,company_name,company_category_list,company_market,company_country_code,company_state_code,company_region,company_city,acquirer_permalink,acquirer_name,acquirer_category_list,acquirer_market,acquirer_country_code,acquirer_state_code,acquirer_region,acquirer_city,acquired_at,acquired_month,acquired_quarter,acquired_year, price_amount ,price_currency_code
18300,,,,,,,,,,,,,,,,,,,,,,
24498,,,,,,,,,,,,,,,,,,,,,,
51374,,,,,,,,,,,,,,,,,,,,,,
4408,/organization/forwardthink-group,ForwardThink Group,|Finance|,Finance,USA,NY,New York City,New York,/organization/perficient,Perficient,|Internet|Information Technology|Consulting|,Internet,USA,TX,Austin,Austin,2014-02-11,2014-02,2014-Q1,2014.0," 46,000,000 ",USD
10467,/organization/smartthings,SmartThings,|Internet of Things|Home Automation|Internet|Open Source|Mobile|,Home Automation,USA,DC,"Washington, D.C.",Washington,/organization/samsung-electronics,Samsung Electronics,|Electronics|Hardware + Software|,Hardware + Software,KOR,,KOR - Other,Suwon,2014-07-16,2014-07,2014-Q3,2014.0," 200,000,000 ",USD
19448,,,,,,,,,,,,,,,,,,,,,,
43463,,,,,,,,,,,,,,,,,,,,,,
28426,,,,,,,,,,,,,,,,,,,,,,
44235,,,,,,,,,,,,,,,,,,,,,,
24541,,,,,,,,,,,,,,,,,,,,,,
26568,,,,,,,,,,,,,,,,,,,,,,
32137,,,,,,,,,,,,,,,,,,,,,,
42304,,,,,,,,,,,,,,,,,,,,,,
18175,,,,,,,,,,,,,,,,,,,,,,
29656,,,,,,,,,,,,,,,,,,,,,,
38963,,,,,,,,,,,,,,,,,,,,,,
3284,/organization/digital-documents,Digital Documents,,,USA,CA,Ontario - Inland Empire,Beaumont,/organization/abbyy,ABBYY,|Communications Infrastructure|Software|Data Visualization|,Data Visualization,RUS,,Moscow,Moscow,2012-09-12,2012-09,2012-Q3,2012.0,,USD
20129,,,,,,,,,,,,,,,,,,,,,,
21103,,,,,,,,,,,,,,,,,,,,,,
12728,/organization/windsor-management-group,Windsor Management Group,|Software|,Software,USA,AZ,Phoenix,Tempe,/organization/tyler-technologies,Tyler Technologies,|Software|,Software,USA,TX,Dallas,Dallas,2011-10-14,2011-10,2011-Q4,2011.0,,USD
19641,,,,,,,,,,,,,,,,,,,,,,
9974,/organization/screamin-daily-deals,Screamin Daily Deals,|Curated Web|,Curated Web,USA,CA,"Orange County, California",San Juan Capistrano,/organization/local-com,Local.com,|Advertising|,Advertising,USA,CA,Anaheim,Irvine,2011-07-11,2011-07,2011-Q3,2011.0," 32,500,000 ",USD
24987,,,,,,,,,,,,,,,,,,,,,,
28146,,,,,,,,,,,,,,,,,,,,,,
44145,,,,,,,,,,,,,,,,,,,,,,
20873,,,,,,,,,,,,,,,,,,,,,,
51776,,,,,,,,,,,,,,,,,,,,,,
18759,,,,,,,,,,,,,,,,,,,,,,
3480,/organization/droptalk,Droptalk,|Internet|Web Tools|,Internet,,,,,/organization/dropbox,Dropbox,|Cloud Data Services|Storage|Web Hosting|,Cloud Data Services,USA,CA,SF Bay Area,San Francisco,2014-06-05,2014-06,2014-Q2,2014.0,,USD
42626,,,,,,,,,,,,,,,,,,,,,,
21212,,,,,,,,,,,,,,,,,,,,,,
4524,/organization/future-domain,Future Domain,,,USA,CA,Anaheim,Irvine,/organization/adamas-pharmaceuticals,Adamas Pharmaceuticals,|Health Care|,Health Care,USA,CA,SF Bay Area,Emeryville,1996-07-30,1996-07,1996-Q3,1996.0,,USD
34808,,,,,,,,,,,,,,,,,,,,,,
25176,,,,,,,,,,,,,,,,,,,,,,
15833,,,,,,,,,,,,,,,,,,,,,,
5240,/organization/hostex,HOSTEX,|Networking|Internet|SaaS|Data Centers|Web Hosting|,SaaS,LTU,,Vilnius,Vilnius,/organization/baltic-data-center,Baltic Data Center,,,,,,,2010-09-06,2010-09,2010-Q3,2010.0,,USD
49949,,,,,,,,,,,,,,,,,,,,,,
13695,,,,,,,,,,,,,,,,,,,,,,
15125,,,,,,,,,,,,,,,,,,,,,,
47474,,,,,,,,,,,,,,,,,,,,,,
41152,,,,,,,,,,,,,,,,,,,,,,
46878,,,,,,,,,,,,,,,,,,,,,,
15929,,,,,,,,,,,,,,,,,,,,,,
44562,,,,,,,,,,,,,,,,,,,,,,
5832,/organization/inventa-technologies,Inventa Technologies,|Software|,Software,USA,NJ,NJ - Other,Mount Laurel,/organization/ants-software,ANTs Software,|Software|,Software,USA,GA,Atlanta,Dunwoody,2009-02-20,2009-02,2009-Q1,2009.0," 30,000,000 ",USD
16450,,,,,,,,,,,,,,,,,,,,,,
34632,,,,,,,,,,,,,,,,,,,,,,
22326,,,,,,,,,,,,,,,,,,,,,,
53470,,,,,,,,,,,,,,,,,,,,,,
32614,,,,,,,,,,,,,,,,,,,,,,
25246,,,,,,,,,,,,,,,,,,,,,,
44435,,,,,,,,,,,,,,,,,,,,,,
27750,,,,,,,,,,,,,,,,,,,,,,
41338,,,,,,,,,,,,,,,,,,,,,,
6006,/organization/jet-cooper,Jet Cooper,|Apps|Tablets|Internet|Mobile|Product Design|Interface Design|Advertising|User Experience Design|,Apps,CAN,ON,Toronto,Toronto,/organization/shopify,Shopify,|Web Development|Online Shopping|E-Commerce|Software|,Online Shopping,CAN,BC,Ottawa,Ottawa,2013-08-01,2013-08,2013-Q3,2013.0,,USD
20259,,,,,,,,,,,,,,,,,,,,,,
27861,,,,,,,,,,,,,,,,,,,,,,
4859,/organization/goodman-global-group,Goodman Global Group,|Manufacturing|,Manufacturing,USA,TX,Houston,Houston,/organization/daikin,Daikin,|Industrial|,Industrial,,,,,2012-08-29,2012-08,2012-Q3,2012.0,,USD
13043,/organization/zoomit,Zoomit,,,,,,,/organization/microsoft,Microsoft,|Video Games|Software|,Video Games,USA,WA,Seattle,Redmond,1999-07-07,1999-07,1999-Q3,1999.0,,USD
49817,,,,,,,,,,,,,,,,,,,,,,
47512,,,,,,,,,,,,,,,,,,,,,,
48507,,,,,,,,,,,,,,,,,,,,,,
19711,,,,,,,,,,,,,,,,,,,,,,
6022,/organization/jiffy-telecommunications-inc,Jiffy Telecommunications Inc.,|Mobile|Telecommunications|,Telecommunications,,,,,/organization/atlas-intellectual-property-management-co,ATLAS Intellectual Property Management Co.,|Telecommunications|Mobile|Finance|,Mobile,USA,WA,Seattle,Seattle,2012-02-02,2012-02,2012-Q1,2012.0," 8,700,000 ",USD
32016,,,,,,,,,,,,,,,,,,,,,,
2532,/organization/coldspark,ColdSpark,|Enterprise Software|,Enterprise Software,USA,CO,Denver,Broomfield,/organization/bakbone-software,Bakbone Software,|Security|,Security,USA,CA,Anaheim,Aliso Viejo,2009-05-11,2009-05,2009-Q2,2009.0," 15,900,000 ",USD
37709,,,,,,,,,,,,,,,,,,,,,,
21340,,,,,,,,,,,,,,,,,,,,,,
46133,,,,,,,,,,,,,,,,,,,,,,
42368,,,,,,,,,,,,,,,,,,,,,,
36218,,,,,,,,,,,,,,,,,,,,,,
30443,,,,,,,,,,,,,,,,,,,,,,
24887,,,,,,,,,,,,,,,,,,,,,,
41702,,,,,,,,,,,,,,,,,,,,,,
13616,,,,,,,,,,,,,,,,,,,,,,
36332,,,,,,,,,,,,,,,,,,,,,,
41288,,,,,,,,,,,,,,,,,,,,,,
40042,,,,,,,,,,,,,,,,,,,,,,
30886,,,,,,,,,,,,,,,,,,,,,,
30787,,,,,,,,,,,,,,,,,,,,,,
45741,,,,,,,,,,,,,,,,,,,,,,
33802,,,,,,,,,,,,,,,,,,,,,,
38354,,,,,,,,,,,,,,,,,,,,,,
36485,,,,,,,,,,,,,,,,,,,,,,
9385,/organization/radio-handi,Radio Handi,,,,,,,/organization/virtual-pbx,Virtual PBX,|Mobile|Telephony|Communications Hardware|,Telephony,USA,CA,SF Bay Area,San Jose,2007-01-01,2007-01,2007-Q1,2007.0,,USD
30375,,,,,,,,,,,,,,,,,,,,,,
7843,/organization/new-energy-finance,New Energy Finance,|Clean Technology|,Clean Technology,GBR,,London,London,/organization/bloomberg,Bloomberg,|Business Analytics|Finance|Information Services|Media|News|,Business Analytics,USA,NY,New York City,New York,2009-12-10,2009-12,2009-Q4,2009.0,,USD
50761,,,,,,,,,,,,,,,,,,,,,,
9703,/organization/roc-oil,Roc Oil,|Oil & Gas|,Oil & Gas,AUS,,Sydney,Sydney,/organization/fosun-international,Fosun International,|Manufacturing|,Manufacturing,CHN,,Shanghai,Shanghai,2014-08-04,2014-08,2014-Q3,2014.0,,USD
52196,,,,,,,,,,,,,,,,,,,,,,
48362,,,,,,,,,,,,,,,,,,,,,,
50927,,,,,,,,,,,,,,,,,,,,,,
15271,,,,,,,,,,,,,,,,,,,,,,
27678,,,,,,,,,,,,,,,,,,,,,,
19463,,,,,,,,,,,,,,,,,,,,,,
7276,/organization/mmajunkie-com,MMAJunkie.com,|Advertising|,Advertising,,,,,/organization/usa-today,USA Today,|Publishing|,Publishing,USA,VA,"Washington, D.C.",Mclean,2011-11-14,2011-11,2011-Q4,2011.0,,USD
22935,,,,,,,,,,,,,,,,,,,,,,
31563,,,,,,,,,,,,,,,,,,,,,,
43045,,,,,,,,,,,,,,,,,,,,,,
4247,/organization/finarch,FinArch,|Software|,Software,BEL,,BEL - Other,Merelbeke,/organization/wolters-kluwer,Wolters Kluwer,|Information Services|,Information Services,NLD,,NLD - Other,,2012-07-16,2012-07,2012-Q3,2012.0,,USD
10958,/organization/studyprint-nl,Studyprint,,,,,,,/organization/gratisprint-nl,GratisPrint.nl,|Printing|,Printing,NLD,,Amsterdam,Amsterdam,2008-12-09,2008-12,2008-Q4,2008.0,,EUR
46341,,,,,,,,,,,,,,,,,,,,,,
23993,,,,,,,,,,,,,,,,,,,,,,
48095,,,,,,,,,,,,,,,,,,,,,,
7688,/organization/nederlandse-reassurantie-groep,Nederlandse Reassurantie Groep,,,,,,,/organization/berkshire-hathaway-corp,Berkshire Hathaway Corp.,|Insurance|,Insurance,USA,NE,Omaha,Omaha,2007-12-01,2007-12,2007-Q4,2007.0,,USD
41611,,,,,,,,,,,,,,,,,,,,,,
14866,,,,,,,,,,,,,,,,,,,,,,
40379,,,,,,,,,,,,,,,,,,,,,,
34824,,,,,,,,,,,,,,,,,,,,,,
47492,,,,,,,,,,,,,,,,,,,,,,
44531,,,,,,,,,,,,,,,,,,,,,,
51149,,,,,,,,,,,,,,,,,,,,,,
52148,,,,,,,,,,,,,,,,,,,,,,
1351,/organization/beacon-software,Beacon Software,|Software|,Software,,,,,/organization/ibt,IBT,,,USA,TX,Austin,Cedar Park,2012-02-29,2012-02,2012-Q1,2012.0,,USD
133,/organization/abbey-national,Abbey National,|Banking|Finance|,Banking,,,,,/organization/banco-santander,Banco Santander,|Banking|Finance|,Banking,ESP,,Madrid,Madrid,2004-11-12,2004-11,2004-Q4,2004.0,,USD
36964,,,,,,,,,,,,,,,,,,,,,,
50949,,,,,,,,,,,,,,,,,,,,,,
6751,/organization/lygo-international,Lygo International,,,,,,,/organization/turtle-beach,Turtle Beach,|Games|Consumer Electronics|Hardware + Software|,Consumer Electronics,USA,NY,NY - Other,Valhalla,2012-10-16,2012-10,2012-Q4,2012.0,,USD
43488,,,,,,,,,,,,,,,,,,,,,,
31721,,,,,,,,,,,,,,,,,,,,,,
25709,,,,,,,,,,,,,,,,,,,,,,
43565,,,,,,,,,,,,,,,,,,,,,,
14817,,,,,,,,,,,,,,,,,,,,,,
13301,,,,,,,,,,,,,,,,,,,,,,
39587,,,,,,,,,,,,,,,,,,,,,,
17395,,,,,,,,,,,,,,,,,,,,,,
19501,,,,,,,,,,,,,,,,,,,,,,
1478,/organization/biocontrol,Biocontrol,|Biotechnology|,Biotechnology,GBR,,Nottingham,Nottingham,/organization/ampliphi-biosciences,AmpliPhi Biosciences,|Biotechnology|,Biotechnology,USA,VA,Richmond,Richmond,2011-01-01,2011-01,2011-Q1,2011.0,,USD
2477,/organization/co-op-pharmacy,Co-op Pharmacy,|Pharmaceuticals|,Pharmaceuticals,GBR,,GBR - Other,,/organization/bestway-group,Bestway Group,|Real Estate|,Real Estate,GBR,,London,London,2014-07-18,2014-07,2014-Q3,2014.0," 620,000,000 ",USD
38434,,,,,,,,,,,,,,,,,,,,,,
16546,,,,,,,,,,,,,,,,,,,,,,
48150,,,,,,,,,,,,,,,,,,,,,,
27776,,,,,,,,,,,,,,,,,,,,,,
28153,,,,,,,,,,,,,,,,,,,,,,
1646,/organization/bookette,Bookette,|Software|,Software,USA,CA,Los Angeles,Monterey Park,/organization/mcgraw-hill-education,McGraw-Hill Education,|K-12 Education|Education|,K-12 Education,USA,OH,"Columbus, Ohio",Columbus,2011-03-01,2011-03,2011-Q1,2011.0,,USD
8842,/organization/plantcml,PlantCML,,,USA,CA,Ontario - Inland Empire,Temecula,/organization/airbus-group,Airbus Group,|Transportation|,Transportation,FRA,,FRA - Other,Blagnac,2008-04-22,2008-04,2008-Q2,2008.0," 350,000,000 ",USD
46625,,,,,,,,,,,,,,,,,,,,,,
31894,,,,,,,,,,,,,,,,,,,,,,
34123,,,,,,,,,,,,,,,,,,,,,,
2822,/organization/coss-development,COSS Development,,,,,,,/organization/internet-pipeline,iPipeline,|Software|,Software,USA,PA,Philadelphia,Exton,2008-07-22,2008-07,2008-Q3,2008.0,,USD
36901,,,,,,,,,,,,,,,,,,,,,,
6731,/organization/luminate,Luminate,|Content|Advertising|,Content,USA,CA,SF Bay Area,Mountain View,/organization/yahoo,Yahoo!,|Photography|Email|Portals|Search|Curated Web|,Photography,USA,CA,SF Bay Area,Sunnyvale,2014-09-07,2014-09,2014-Q3,2014.0,,USD
3794,/organization/energysouth,EnergySouth,|Clean Energy|,Clean Energy,USA,AL,Mobile,Mobile,/organization/sempra-energy,Sempra Energy,|Oil|Clean Energy|,Clean Energy,USA,CA,San Diego,San Diego,2008-01-01,2008-01,2008-Q1,2008.0, 510 ,USD
29180,,,,,,,,,,,,,,,,,,,,,,
48707,,,,,,,,,,,,,,,,,,,,,,
35992,,,,,,,,,,,,,,,,,,,,,,
46450,,,,,,,,,,,,,,,,,,,,,,
4925,/organization/green-throttle-games,Green Throttle Games,|Games|,Games,USA,CA,SF Bay Area,Santa Clara,/organization/google,Google,|Software|Video Streaming|Information Technology|Blogging Platforms|Email|Search|,Software,USA,CA,SF Bay Area,Mountain View,2014-03-12,2014-03,2014-Q1,2014.0,,USD
14295,,,,,,,,,,,,,,,,,,,,,,
26353,,,,,,,,,,,,,,,,,,,,,,
47968,,,,,,,,,,,,,,,,,,,,,,
7605,/organization/nal-worldwide-holdings,NAL Worldwide Holdings,,,USA,IL,Chicago,Addison,/organization/syncreon,Syncreon,,,USA,MI,Detroit,Auburn Hills,2009-12-12,2009-12,2009-Q4,2009.0,,USD
33931,,,,,,,,,,,,,,,,,,,,,,
17066,,,,,,,,,,,,,,,,,,,,,,
16771,,,,,,,,,,,,,,,,,,,,,,
33769,,,,,,,,,,,,,,,,,,,,,,
7855,/organization/newbay,NewBay,|Web Development|Mobile|,Mobile,IRL,,Dublin,Dublin,/organization/blackberry,BlackBerry,|RIM|Wireless|Mobile|Hardware + Software|,Wireless,CAN,ON,Toronto,Waterloo,2011-10-07,2011-10,2011-Q4,2011.0,,USD
48814,,,,,,,,,,,,,,,,,,,,,,
20543,,,,,,,,,,,,,,,,,,,,,,
17349,,,,,,,,,,,,,,,,,,,,,,
48799,,,,,,,,,,,,,,,,,,,,,,
47340,,,,,,,,,,,,,,,,,,,,,,
9506,/organization/redken,Redken,|Cosmetics|,Cosmetics,USA,NY,New York City,New York,/organization/loreal,L'Oreal,|Cosmetics|,Cosmetics,FRA,,Paris,Paris,1993-06-23,1993-06,1993-Q2,1993.0,,USD
25934,,,,,,,,,,,,,,,,,,,,,,
38741,,,,,,,,,,,,,,,,,,,,,,
1955,/organization/cambridge-research-instrumentation,Cambridge Research & Instrumentation,|Biotechnology|,Biotechnology,USA,MA,Boston,Woburn,/organization/caliper-life-sciences,Caliper Life Sciences,|Biotechnology|,Biotechnology,USA,MA,Boston,Hopkinton,2010-12-09,2010-12,2010-Q4,2010.0," 20,000,000 ",USD
54691,,,,,,,,,,,,,,,,,,,,,,
48574,,,,,,,,,,,,,,,,,,,,,,
16915,,,,,,,,,,,,,,,,,,,,,,
29061,,,,,,,,,,,,,,,,,,,,,,
39889,,,,,,,,,,,,,,,,,,,,,,
7812,/organization/network-services-plus,Network Services Plus,,,,,,,/organization/sarcom,Sarcom,,,USA,OH,"Columbus, Ohio",Lewis Center,2010-06-09,2010-06,2010-Q2,2010.0," 7,800,000 ",USD
14481,,,,,,,,,,,,,,,,,,,,,,
32849,,,,,,,,,,,,,,,,,,,,,,
5025,/organization/hackaday,Hackaday,,,,,,,/organization/supplyframe,SupplyFrame,|Innovation Engineering|Electronics|Semiconductors|Search|,Innovation Engineering,USA,CA,Los Angeles,Pasadena,2013-07-25,2013-07,2013-Q3,2013.0,,USD
1529,/organization/bizaps,BizAps,|Curated Web|,Curated Web,GBR,,London,London,/organization/wns-holdings-ltd,WNS (Holdings) Ltd,|Business Services|,Business Services,USA,NJ,Newark,Jersey City,2008-06-17,2008-06,2008-Q2,2008.0,,USD
32009,,,,,,,,,,,,,,,,,,,,,,
16080,,,,,,,,,,,,,,,,,,,,,,
52433,,,,,,,,,,,,,,,,,,,,,,
6169,/organization/kerr-drug,Kerr Drug,|Medical|Health and Wellness|,Medical,USA,NC,Raleigh,Raleigh,/organization/walgreens,Walgreens,|Photography|Health and Wellness|,Photography,USA,IL,Chicago,Deerfield,2012-01-01,2012-01,2012-Q1,2012.0, 381 ,USD
29983,,,,,,,,,,,,,,,,,,,,,,
14078,,,,,,,,,,,,,,,,,,,,,,
2211,/organization/chart-ly,Chart.ly,|Twitter Applications|Stock Exchanges|Curated Web|,Stock Exchanges,,,,,/organization/stocktwits,StockTwits,|Social Network Media|Curated Web|,Curated Web,USA,CA,San Diego,San Diego,2009-05-12,2009-05,2009-Q2,2009.0," 10,000 ",USD
25303,,,,,,,,,,,,,,,,,,,,,,
52544,,,,,,,,,,,,,,,,,,,,,,
22456,,,,,,,,,,,,,,,,,,,,,,
10621,/organization/solid-state-computers-pvt-ltd,Solid State Computers Pvt Ltd.,,,,,,,/organization/akal,AKAL,|Networking|Clean Technology|,Networking,USA,NJ,Newark,Sayreville,1997-01-01,1997-01,1997-Q1,1997.0,,USD
19108,,,,,,,,,,,,,,,,,,,,,,
33116,,,,,,,,,,,,,,,,,,,,,,
23694,,,,,,,,,,,,,,,,,,,,,,
28031,,,,,,,,,,,,,,,,,,,,,,
13388,,,,,,,,,,,,,,,,,,,,,,
42152,,,,,,,,,,,,,,,,,,,,,,
44492,,,,,,,,,,,,,,,,,,,,,,
1630,/organization/bodymedia,BodyMedia,|Health and Wellness|,Health and Wellness,USA,PA,Pittsburgh,Pittsburgh,/organization/jawbone,Jawbone,|Consumer Electronics|Personal Health|Mobile Software Tools|Hardware + Software|,Consumer Electronics,USA,CA,SF Bay Area,San Francisco,2013-05-01,2013-05,2013-Q2,2013.0," 100,000,000 ",USD
49614,,,,,,,,,,,,,,,,,,,,,,
240,/organization/activemedia,ActiveMedia,,,CAN,QC,Quebec City,Quebec,/organization/acceo-solutions,ACCEO Solutions,|Software|,Software,CAN,QC,Montreal,Montréal,2010-01-01,2010-01,2010-Q1,2010.0,,USD
5529,/organization/incuity-software,Incuity Software,|Software|,Software,USA,CA,"Orange County, California",Mission Viejo,/organization/rockwell-automation,Rockwell Automation,|Hardware + Software|,Hardware + Software,USA,WI,Milwaukee,Milwaukee,2008-04-22,2008-04,2008-Q2,2008.0,,USD
32707,,,,,,,,,,,,,,,,,,,,,,
51032,,,,,,,,,,,,,,,,,,,,,,
33361,,,,,,,,,,,,,,,,,,,,,,
54315,,,,,,,,,,,,,,,,,,,,,,
46460,,,,,,,,,,,,,,,,,,,,,,
14048,,,,,,,,,,,,,,,,,,,,,,
46973,,,,,,,,,,,,,,,,,,,,,,
28305,,,,,,,,,,,,,,,,,,,,,,
35275,,,,,,,,,,,,,,,,,,,,,,
32116,,,,,,,,,,,,,,,,,,,,,,
52326,,,,,,,,,,,,,,,,,,,,,,
44543,,,,,,,,,,,,,,,,,,,,,,
14701,,,,,,,,,,,,,,,,,,,,,,
52086,,,,,,,,,,,,,,,,,,,,,,
8232,/organization/onetouchpoint,OneTouchPoint,|Ad Targeting|Enterprises|Communications Infrastructure|,Ad Targeting,USA,IL,Chicago,Oak Brook,/organization/icv-capital-partners-llc,ICV Capital Partners,,,,,,,2014-09-10,2014-09,2014-Q3,2014.0,,USD
35038,,,,,,,,,,,,,,,,,,,,,,
10270,/organization/sig-combibloc,SIG Combibloc,|Manufacturing|,Manufacturing,CHE,,CHE - Other,Rheinfelden,/organization/onex,Onex,,,CAN,ON,Toronto,Toronto,2014-11-24,2014-11,2014-Q4,2014.0," 4,700,000,000 ",USD
1324,/organization/bay-bridge-decision-technologies,Bay Bridge Decision Technologies,|Software|,Software,USA,MD,Baltimore,Annapolis,/organization/interactive-intelligence-group,Interactive Intelligence Group,|Software|Contact Centers|Unifed Communications|,Contact Centers,USA,IN,Indianapolis,Indianapolis,2012-08-09,2012-08,2012-Q3,2012.0,,USD
19603,,,,,,,,,,,,,,,,,,,,,,
14490,,,,,,,,,,,,,,,,,,,,,,
53122,,,,,,,,,,,,,,,,,,,,,,
47287,,,,,,,,,,,,,,,,,,,,,,
51946,,,,,,,,,,,,,,,,,,,,,,
35842,,,,,,,,,,,,,,,,,,,,,,
35423,,,,,,,,,,,,,,,,,,,,,,
51534,,,,,,,,,,,,,,,,,,,,,,
39951,,,,,,,,,,,,,,,,,,,,,,
51851,,,,,,,,,,,,,,,,,,,,,,
8806,/organization/pivotal-veracity,Pivotal Veracity,|Software|,Software,USA,AZ,Phoenix,Phoenix,/organization/unica,Unica,|Marketing Automation|Lead Generation|Software|,Marketing Automation,USA,MA,Boston,Waltham,2010-01-13,2010-01,2010-Q1,2010.0," 17,800,000 ",USD
5454,/organization/www-iltechmap-com,iLtechMAP,,,,,,,/organization/golan-consulting,GoLAN Consulting,|Consulting|,Consulting,USA,NY,New York City,New York,2014-01-01,2014-01,2014-Q1,2014.0,,USD
18041,,,,,,,,,,,,,,,,,,,,,,
3573,/organization/eatingwell,EatingWell,|Hospitality|,Hospitality,USA,VT,VT - Other,Charlotte,/organization/meredith,Meredith Corporation,|Advertising|,Advertising,USA,IA,Des Moines,Des Moines,2011-06-27,2011-06,2011-Q2,2011.0,,USD
53958,,,,,,,,,,,,,,,,,,,,,,
50338,,,,,,,,,,,,,,,,,,,,,,
50283,,,,,,,,,,,,,,,,,,,,,,
1680,/organization/boutique-secret,BOUTIQUE SECRET,|Women|Shopping|Nightclubs|E-Commerce|,E-Commerce,ESP,,Barcelona,Barcelona,/organization/eshop-ventures,eShop Ventures,|Retail|,Retail,ESP,,Madrid,Madrid,2014-10-01,2014-10,2014-Q4,2014.0,,USD
19824,,,,,,,,,,,,,,,,,,,,,,
42858,,,,,,,,,,,,,,,,,,,,,,
40740,,,,,,,,,,,,,,,,,,,,,,
11541,/organization/thunderhost-org,ThunderHost.org,,,,,,,/organization/proper-hosting,Proper Hosting,|Web Hosting|,Web Hosting,,,,,2004-01-01,2004-01,2004-Q1,2004.0,,USD
43737,,,,,,,,,,,,,,,,,,,,,,
47064,,,,,,,,,,,,,,,,,,,,,,
15538,,,,,,,,,,,,,,,,,,,,,,
36279,,,,,,,,,,,,,,,,,,,,,,
35555,,,,,,,,,,,,,,,,,,,,,,
7503,/organization/mtc-software,MTC Software,|Software|,Software,USA,NY,NY - Other,Lockport,/organization/hypertherm,Hypertherm,,,USA,NH,"Manchester, New Hampshire",Hanover,2009-01-07,2009-01,2009-Q1,2009.0,,USD
34433,,,,,,,,,,,,,,,,,,,,,,
2326,/organization/cityfile,CityFile,|Curated Web|,Curated Web,USA,NY,New York City,New York,/organization/gawker-media,Gawker Media,|Digital Media|Media|News|,News,USA,NY,New York City,New York,2010-02-15,2010-02,2010-Q1,2010.0,,USD
41931,,,,,,,,,,,,,,,,,,,,,,
21812,,,,,,,,,,,,,,,,,,,,,,
43081,,,,,,,,,,,,,,,,,,,,,,
30549,,,,,,,,,,,,,,,,,,,,,,
6043,/organization/jobpilot,JobPilot,|Curated Web|,Curated Web,,,,,/organization/monster,Monster,|Employment|Search|,Employment,USA,NY,New York City,New York,2004-04-01,2004-04,2004-Q2,2004.0," 86,000,000 ",USD
9104,/organization/proactivenet,ProactiveNet,,,,,,,/organization/bmc-software,BMC Software,|Software|,Software,USA,TX,Houston,Houston,2007-05-01,2007-05,2007-Q2,2007.0,,USD
29962,,,,,,,,,,,,,,,,,,,,,,
47001,,,,,,,,,,,,,,,,,,,,,,
16794,,,,,,,,,,,,,,,,,,,,,,
7533,/organization/musashi,Musashi,,,AUS,,AUS - Other,,/organization/post-holdings-2,Post Holdings,|Hospitality|,Hospitality,USA,MO,MO - Other,Martinsburg,2014-02-03,2014-02,2014-Q1,2014.0,,USD
46513,,,,,,,,,,,,,,,,,,,,,,
24616,,,,,,,,,,,,,,,,,,,,,,
2805,/organization/corporate-lodging-consultants,Corporate Lodging Consultants,|Travel|Virtual Workforces|,Virtual Workforces,USA,KS,Wichita,Wichita,/organization/fleetcor-technologies,FleetCor Technologies,|Business Services|Finance|,Business Services,USA,GA,Atlanta,Norcross,2009-04-01,2009-04,2009-Q2,2009.0,,USD
16709,,,,,,,,,,,,,,,,,,,,,,
40339,,,,,,,,,,,,,,,,,,,,,,
31400,,,,,,,,,,,,,,,,,,,,,,
40243,,,,,,,,,,,,,,,,,,,,,,
8926,/organization/polimetrix,Polimetrix,|Analytics|,Analytics,USA,CA,SF Bay Area,Palo Alto,/organization/yougov,YouGov,|Finance|,Finance,GBR,,London,London,2007-08-09,2007-08,2007-Q3,2007.0," 11,720,000 ",GBP
10200,/organization/shicon,Shicon,|Design|Crowdsourcing|Creative|Curated Web|,Curated Web,ITA,,Milan,Milan,/organization/newco,Newco,|Financial Services|Small and Medium Businesses|B2B|,Small and Medium Businesses,,,,,2011-01-01,2011-01,2011-Q1,2011.0,,USD
37175,,,,,,,,,,,,,,,,,,,,,,
14978,,,,,,,,,,,,,,,,,,,,,,
32596,,,,,,,,,,,,,,,,,,,,,,
19841,,,,,,,,,,,,,,,,,,,,,,
34352,,,,,,,,,,,,,,,,,,,,,,
47684,,,,,,,,,,,,,,,,,,,,,,
32324,,,,,,,,,,,,,,,,,,,,,,
27977,,,,,,,,,,,,,,,,,,,,,,
7059,/organization/megasys-taiwan,MEGAsys Taiwan,,,TWN,,TWN - Other,,/organization/iveda-solutions,Iveda Solutions,,,USA,AZ,Phoenix,Mesa,2011-01-24,2011-01,2011-Q1,2011.0,,USD
7419,/organization/mophie,Mophie,|Hardware + Software|,Hardware + Software,USA,CA,"Orange County, California",Tustin,/organization/kluster,Kluster,|Collaboration|Crowdsourcing|Curated Web|,Curated Web,USA,NY,New York City,New York,2007-09-04,2007-09,2007-Q3,2007.0,,USD
46583,,,,,,,,,,,,,,,,,,,,,,
13011,/organization/zinch,Zinch,|Apps|Colleges|Curated Web|,Apps,USA,UT,Salt Lake City,Orem,/organization/chegg,Chegg,|Consumers|Online Rental|Textbooks|Education|,Consumers,USA,CA,SF Bay Area,Santa Clara,2011-09-15,2011-09,2011-Q3,2011.0,,USD
6532,/organization/lindorff-group,Lindorff Group,|Financial Services|Credit|,Credit,NOR,,Oslo,Oslo,/organization/nordic-capital,Nordic Capital,,,DNK,,Copenhagen,Copenhagen,2014-07-18,2014-07,2014-Q3,2014.0,,USD
39864,,,,,,,,,,,,,,,,,,,,,,
49801,,,,,,,,,,,,,,,,,,,,,,
37578,,,,,,,,,,,,,,,,,,,,,,
21457,,,,,,,,,,,,,,,,,,,,,,
44818,,,,,,,,,,,,,,,,,,,,,,
